time	V(n003)	V(n006)
7.418000849665477e-006	-2.906371e-001	-6.069052e-003
7.425813349665478e-006	-2.848244e-001	-1.287103e-002
7.433625849665478e-006	-2.790712e-001	-1.936909e-002
7.441438349665478e-006	-2.733788e-001	-2.557202e-002
7.449250849665478e-006	-2.677485e-001	-3.148843e-002
7.457063349665478e-006	-2.621812e-001	-3.712676e-002
7.464875849665479e-006	-2.566781e-001	-4.249526e-002
7.480500849665479e-006	-2.458681e-001	-5.245488e-002
7.496125849665479e-006	-2.353249e-001	-6.142985e-002
7.511750849665480e-006	-2.250539e-001	-6.948002e-002
7.527375849665480e-006	-2.150590e-001	-7.666259e-002
7.550813349665481e-006	-2.005909e-001	-8.592859e-002
7.574250849665481e-006	-1.867568e-001	-9.353893e-002
7.589875849665482e-006	-1.778873e-001	-9.777313e-002
7.605500849665482e-006	-1.692999e-001	-1.013889e-001
7.621125849665482e-006	-1.609934e-001	-1.044291e-001
7.636750849665483e-006	-1.529658e-001	-1.069346e-001
7.652375849665481e-006	-1.452149e-001	-1.089441e-001
7.660188349665481e-006	-1.414422e-001	-1.097745e-001
7.668000849665480e-006	-1.377376e-001	-1.104945e-001
7.675813349665479e-006	-1.341005e-001	-1.111085e-001
7.683625849665479e-006	-1.305305e-001	-1.116206e-001
7.691438349665478e-006	-1.270270e-001	-1.120350e-001
7.699250849665477e-006	-1.235897e-001	-1.123555e-001
7.707063349665477e-006	-1.202179e-001	-1.125861e-001
7.714875849665476e-006	-1.169110e-001	-1.127305e-001
7.722688349665475e-006	-1.136685e-001	-1.127923e-001
7.730500849665475e-006	-1.104898e-001	-1.127751e-001
7.738313349665474e-006	-1.073743e-001	-1.126823e-001
7.746125849665473e-006	-1.043214e-001	-1.125172e-001
7.753938349665473e-006	-1.013303e-001	-1.122832e-001
7.761750849665472e-006	-9.840041e-002	-1.119833e-001
7.769563349665472e-006	-9.553110e-002	-1.116206e-001
7.777375849665471e-006	-9.272166e-002	-1.111981e-001
7.785188349665470e-006	-8.997139e-002	-1.107187e-001
7.793000849665470e-006	-8.727959e-002	-1.101852e-001
7.800813349665469e-006	-8.464553e-002	-1.096002e-001
7.808625849665468e-006	-8.206850e-002	-1.089665e-001
7.816438349665468e-006	-7.954777e-002	-1.082865e-001
7.824250849665467e-006	-7.708259e-002	-1.075627e-001
7.832063349665466e-006	-7.467223e-002	-1.067975e-001
7.839875849665466e-006	-7.231594e-002	-1.059932e-001
7.847688349665465e-006	-7.001296e-002	-1.051521e-001
7.855500849665464e-006	-6.776255e-002	-1.042764e-001
7.863313349665464e-006	-6.556394e-002	-1.033680e-001
7.871125849665463e-006	-6.341637e-002	-1.024292e-001
7.878938349665462e-006	-6.131908e-002	-1.014617e-001
7.894563349665461e-006	-5.727230e-002	-9.944855e-002
7.910188349665460e-006	-5.341749e-002	-9.734298e-002
7.925813349665458e-006	-4.974855e-002	-9.515844e-002
7.941438349665457e-006	-4.625943e-002	-9.290738e-002
7.957063349665456e-006	-4.294408e-002	-9.060146e-002
7.972688349665454e-006	-3.979654e-002	-8.825140e-002
7.980500849665454e-006	-3.828385e-002	-8.706298e-002
7.988313349665453e-006	-3.681089e-002	-8.586721e-002
7.996125849665452e-006	-3.537214e-002	-8.466582e-002
8.000000000000000e-006	-3.467065e-002	-8.406830e-002
